generation,generation_mean,generation_std,best_fitness_mean,best_fitness_std,mean_fitness_mean,mean_fitness_std,std_fitness_mean,std_fitness_std,best_index_mean,best_index_std,execute_calls_mean,execute_calls_std,execute_calls_nominal_mean,execute_calls_nominal_std,fitness_cases_mean,fitness_cases_std,unique_programs_mean,unique_programs_std,duplicate_ratio_mean,duplicate_ratio_std,freq_NOP_mean,freq_NOP_std,freq_X_mean,freq_X_std,freq_+_mean,freq_+_std,freq_-_mean,freq_-_std,freq_*_mean,freq_*_std,freq_1_mean,freq_1_std,freq_-1_mean,freq_-1_std,freq_0_mean,freq_0_std
0,0.0,0.0,-128.74658400000004,4.874935212194459,-154.96928708000004,0.7132521027543006,8.426100817926098,0.9835502793184469,65.5,59.45913629450809,4200.0,0.0,4200.0,0.0,21.0,0.0,200.0,0.0,0.0,0.0,0.12351666666666668,0.003982562299466987,0.12773333333333334,0.0018892156580097275,0.1232,0.005655108037303999,0.1242,0.003257280544136453,0.1246,0.002379438672263199,0.1264,0.0031330575134708412,0.12669999999999998,0.0033608126589256718,0.12365,0.004736546900771691
1,1.0,0.0,-126.99956800000002,6.456743957102013,-151.29887996100007,0.8331053034439784,7.0301680206173724,0.48332916412645616,97.1,79.14185576124262,4034.1,34.929929859649036,4200.0,0.0,21.0,0.0,192.1,1.6633299933166212,0.039500000000000035,0.008316649966583106,0.12405,0.005739214253442156,0.13386666666666666,0.004653287700084005,0.12388333333333335,0.008662053615598683,0.12179999999999999,0.004858999541388116,0.12265,0.0051354793494033345,0.12858333333333333,0.004020203606415603,0.12216666666666667,0.006280972638369846,0.123,0.006637900902775042
2,2.0,0.0,-124.07936000000002,9.624837976744221,-148.03329574000003,0.9537313103078567,7.049107439143756,1.0212074776360538,46.8,43.41991350623454,4004.7,69.33181088072055,4200.0,0.0,21.0,0.0,190.7,3.3015148038438373,0.04650000000000002,0.016507574019219158,0.12396666666666667,0.005967918345848577,0.14255,0.005052838097495918,0.12323333333333333,0.010142868321031177,0.12146666666666668,0.008710289076860148,0.12178333333333333,0.0066513945442077055,0.1302,0.007097556526155689,0.1172,0.010864996463328837,0.1196,0.006539622822966673
3,3.0,0.0,-119.50961600000002,12.225677926451182,-145.54207914000006,1.2876264257026564,7.23595063088091,1.3798451690511466,74.7,64.92568401214149,4015.2,79.68939703624316,4200.0,0.0,21.0,0.0,191.2,3.794733192202056,0.044000000000000025,0.01897366596101026,0.12456666666666667,0.010058839242854029,0.14755000000000001,0.0062187738460365415,0.12415000000000001,0.01132882535617075,0.1202,0.013973033994531956,0.11826666666666666,0.008472613834300794,0.13133333333333336,0.009937148161331141,0.11505000000000001,0.012049806616961655,0.11888333333333334,0.005248779987580412
4,4.0,0.0,-119.64615200000003,13.305651710588423,-143.59138624000005,1.518700187630511,6.968357283234556,2.3290677570666984,56.8,59.62437980110709,3992.1,98.22474230050184,4200.0,0.0,21.0,0.0,190.1,4.677368680976278,0.0495,0.02338684340488137,0.12703333333333333,0.01156484669212462,0.15205,0.007483335395528874,0.12558333333333332,0.01163945238625305,0.11903333333333335,0.01622123284654186,0.11743333333333335,0.011194740828720517,0.12841666666666668,0.012425146246996822,0.11398333333333333,0.015380452962553907,0.11646666666666668,0.008233775666630415
5,5.0,0.0,-114.78062400000003,14.08072110705446,-141.88287276000005,2.3329929670143046,7.53444236867985,2.6524924591632195,100.9,62.59295309999183,3990.0,60.21627686929839,4200.0,0.0,21.0,0.0,190.0,2.8674417556808756,0.05000000000000003,0.01433720877840437,0.12725,0.013026859716527001,0.15451666666666666,0.008999811383483079,0.12741666666666668,0.009179368304471493,0.11950000000000001,0.020216421634495645,0.11571666666666666,0.011205171314956804,0.13071666666666665,0.017078802470523523,0.11331666666666666,0.01713228307776842,0.11156666666666666,0.007940441882159368
6,6.0,0.0,-114.05499200000001,13.743404591097349,-140.43773828000002,2.8118942548137955,8.144977694669148,2.513713916378844,40.5,43.59217564859293,3941.7,76.71310187966591,4200.0,0.0,21.0,0.0,187.7,3.65300485141267,0.06150000000000001,0.01826502425706328,0.12441666666666666,0.01306660289100083,0.15731666666666666,0.011404312049980625,0.12951666666666667,0.01083645254240075,0.1206,0.02150182306367831,0.11460000000000001,0.012678162424781272,0.12928333333333333,0.014508841493430182,0.11358333333333333,0.019079309781236717,0.11068333333333333,0.006541156502871779
7,7.0,0.0,-110.70133200000002,13.469381102034346,-138.40618810000004,2.916291988864015,8.858028016932462,2.771578956449343,58.1,46.486437687662075,3874.5,53.53970489272423,4200.0,0.0,21.0,0.0,184.5,2.5495097567963887,0.07749999999999997,0.012747548783981951,0.1252,0.014754743953583274,0.16053333333333333,0.016276128092363135,0.13178333333333334,0.011483764707266163,0.12068333333333334,0.022347901550340332,0.11134999999999999,0.014982592780281825,0.12985,0.015484251258521901,0.11241666666666668,0.019486502134351838,0.10818333333333334,0.008847281091728089
8,8.0,0.0,-111.80133200000003,12.949537707091922,-136.87073708000003,2.9516518146207185,9.425196266490364,2.223775779936556,51.7,34.593030768895886,3924.9,58.10421671445199,4200.0,0.0,21.0,0.0,186.9,2.7668674625929537,0.06549999999999997,0.013834337312964726,0.1261,0.0176497473139678,0.16471666666666668,0.02248992229729288,0.13576666666666667,0.012879833984053918,0.11839999999999999,0.022699622012407453,0.11178333333333335,0.017334054472178295,0.12886666666666666,0.014147765168367025,0.10958333333333332,0.01897240523744492,0.10478333333333334,0.011267250149256738
9,9.0,0.0,-109.28532400000002,11.570767648993925,-135.35020550000004,3.0090037148962794,9.46611666569602,2.6696050453938285,90.1,71.62316509187357,3914.4,69.43774189876854,4200.0,0.0,21.0,0.0,186.4,3.3065591380366013,0.06799999999999998,0.016532795690182966,0.12751666666666667,0.021820741350522897,0.16975,0.02748212101182589,0.1322,0.013455642719233238,0.11964999999999999,0.022424145110808962,0.11025,0.022549431297747884,0.12693333333333334,0.014469038890671108,0.11036666666666665,0.021049295463415697,0.10333333333333332,0.009910401070729482
10,10.0,0.0,-105.38175600000002,13.926976111059668,-133.45047852000002,3.606533517168262,9.850323488896034,3.800054129508607,43.3,52.6097794035376,3874.5,80.57605103254934,4200.0,0.0,21.0,0.0,184.5,3.836954811073777,0.07749999999999997,0.019184774055368895,0.12878333333333333,0.02646428410770511,0.17541666666666667,0.03279267552215334,0.13040000000000002,0.018503453131180073,0.12355000000000001,0.023918076484451035,0.1109,0.02455268962662206,0.12056666666666667,0.01742624670071195,0.10976666666666665,0.021590921731935574,0.10061666666666666,0.01139770661358603
11,11.0,0.0,-102.71068400000001,14.672205633012524,-131.5320896,4.715151270097412,10.82979348789578,3.5438203500920933,72.9,70.70038503745538,3843.0,139.29824119492682,4200.0,0.0,21.0,0.0,183.0,6.6332495807108005,0.08499999999999999,0.033166247903554,0.1302,0.027705661943070475,0.1772,0.0357888009243805,0.13258333333333333,0.022371891811151703,0.12328333333333333,0.022319516179100652,0.11088333333333333,0.027702681824092648,0.11525,0.01871195729150247,0.11185,0.02510919977976692,0.09875,0.01710754833038747
12,12.0,0.0,-104.08841600000002,12.266783581721098,-129.30456954000005,6.27896874313338,11.44549019660936,2.705241966273847,98.5,62.066720372336235,3803.1,158.53106951004904,4200.0,0.0,21.0,0.0,181.1,7.549098548097581,0.09449999999999997,0.03774549274048786,0.13176666666666667,0.031868770269944814,0.18108333333333332,0.039732147167231203,0.13701666666666665,0.027959676652610246,0.12341666666666666,0.021298039381160917,0.10945,0.02990417308506013,0.10874999999999999,0.02071503449963305,0.10971666666666666,0.026529746872818116,0.0988,0.024057261935886476
13,13.0,0.0,-101.48540000000001,15.767680171264544,-127.03648804000002,7.366289637116101,10.698507182976133,3.7953765964759074,75.4,57.1512612867526,3752.7,195.76235593187977,4200.0,0.0,21.0,0.0,178.7,9.322016949137133,0.1065,0.046610084745685655,0.13151666666666667,0.03451689960040866,0.18305,0.04272941349676798,0.14118333333333333,0.028985570058305533,0.12315000000000001,0.021062436577184068,0.10883333333333334,0.0321694970928965,0.10629999999999999,0.02162757156621732,0.11055,0.02979954117635014,0.09541666666666666,0.026352108871498477
