generation,generation_mean,generation_std,best_fitness_mean,best_fitness_std,mean_fitness_mean,mean_fitness_std,std_fitness_mean,std_fitness_std,best_index_mean,best_index_std,execute_calls_mean,execute_calls_std,execute_calls_nominal_mean,execute_calls_nominal_std,fitness_cases_mean,fitness_cases_std,unique_programs_mean,unique_programs_std,duplicate_ratio_mean,duplicate_ratio_std,freq_NOP_mean,freq_NOP_std,freq_X_mean,freq_X_std,freq_+_mean,freq_+_std,freq_-_mean,freq_-_std,freq_*_mean,freq_*_std,freq_1_mean,freq_1_std,freq_-1_mean,freq_-1_std,freq_0_mean,freq_0_std
0,0.0,0.0,4.2,1.7511900715418263,0.472,0.23001449229704346,1.4270517524140671,0.39598442159585046,16.8,12.072006185109968,100.0,0.0,100.0,0.0,2.0,0.0,50.0,0.0,0.0,0.0,0.12606666666666666,0.00929861266699846,0.1236,0.006792879350948552,0.12433333333333332,0.011785113019775797,0.12940000000000002,0.011258796286777754,0.12166666666666667,0.007537560269398501,0.12653333333333333,0.004690942151807565,0.12406666666666669,0.008482079875381136,0.12433333333333332,0.009538744902815442
1,1.0,0.0,4.6,1.8973665961010278,1.752,0.27377200571115945,1.3662888321128606,0.48567802233770263,15.9,17.978073064461363,90.4,3.864367132317184,100.0,0.0,2.0,0.0,45.2,1.932183566158592,0.096,0.03864367132317183,0.12766666666666665,0.008544726190991284,0.13593333333333332,0.014337897636751884,0.1287333333333333,0.015271857438754118,0.12853333333333333,0.02056198097772671,0.1288,0.0139657429200398,0.1216,0.016719028857141372,0.10666666666666666,0.015009462036238473,0.12206666666666666,0.010029339675222269
2,2.0,0.0,5.2,1.9321835661585915,2.748,0.6580915167698521,1.4868036292762548,0.666779130489714,8.1,12.305825178887167,83.0,8.906926143924926,100.0,0.0,2.0,0.0,41.5,4.453463071962463,0.17,0.08906926143924926,0.11939999999999999,0.01700965593601847,0.14326666666666668,0.023998868286074355,0.13846666666666668,0.028498299711031055,0.13593333333333332,0.04093047402246527,0.11993333333333334,0.021045394792574196,0.1252,0.02448037762962183,0.10266666666666666,0.02366849236567884,0.11513333333333334,0.020037126035264804
3,3.0,0.0,5.6,1.837873166945363,3.7079999999999997,1.3054484116791272,1.4932375633564559,0.8104879047567405,7.8,13.206059215375342,75.6,12.465062285354927,100.0,0.0,2.0,0.0,37.8,6.232531142677463,0.244,0.12465062285354928,0.11333333333333333,0.028626155699350495,0.1496,0.02668924969688575,0.15933333333333333,0.0443766149071477,0.13933333333333334,0.04871585540561958,0.11139999999999999,0.031037134270156183,0.12573333333333334,0.03390065369558019,0.09326666666666666,0.02951032462138056,0.10800000000000001,0.027734188021018128
4,4.0,0.0,6.0,2.309401076758503,4.4159999999999995,1.6205568315996959,1.5510713559949179,0.6940522303529281,3.3,6.515792780280505,68.2,19.628777060451036,100.0,0.0,2.0,0.0,34.1,9.814388530225518,0.31799999999999995,0.19628777060451036,0.11313333333333334,0.024665765749313354,0.1456,0.028807063605654906,0.17133333333333334,0.050618885852399716,0.1282,0.043730995872493,0.11120000000000001,0.04324697948490623,0.1182,0.04199123953315577,0.101,0.031274570587493264,0.11133333333333333,0.03228270186192868
5,5.0,0.0,7.0,2.8674417556808756,4.787999999999999,1.5469022809042163,1.7368854646112628,1.0114175326530135,6.2,11.282237760696628,63.4,19.345972879818337,100.0,0.0,2.0,0.0,31.7,9.672986439909169,0.366,0.19345972879818338,0.1182,0.025806593090014422,0.14186666666666667,0.03183258676650255,0.17880000000000001,0.05215342986720606,0.1232,0.03916259238068017,0.11393333333333333,0.04632941630125308,0.11139999999999999,0.04579551975498946,0.10266666666666666,0.03422655095278309,0.10993333333333333,0.031244871184062228
6,6.0,0.0,7.2,3.011090610836324,5.464,1.86115376402202,1.5379231767334873,1.1105515658976641,5.4,12.642081403875796,53.2,21.42065462222022,100.0,0.0,2.0,0.0,26.6,10.71032731111011,0.46799999999999997,0.2142065462222022,0.122,0.032137052189906756,0.1372,0.03905779193849944,0.19013333333333332,0.05198651297081002,0.12166666666666667,0.030712124119006073,0.11453333333333333,0.04674997854360108,0.10633333333333335,0.04833652607590268,0.10166666666666666,0.032601219397023165,0.10646666666666667,0.036495966291571945
7,7.0,0.0,7.6,3.238655413730965,6.056,2.1244983721653763,1.6938887371363134,1.2478697164023822,4.6,14.198591479439079,48.6,25.66536793250997,100.0,0.0,2.0,0.0,24.3,12.832683966254985,0.514,0.2566536793250997,0.1226,0.04081811507797143,0.13713333333333333,0.043712924325494625,0.19813333333333333,0.05834575529114202,0.12179999999999999,0.02717124478580023,0.10979999999999998,0.04049087688740651,0.10853333333333333,0.04570414790587906,0.1002,0.03510836838795271,0.1018,0.04125446477894885
8,8.0,0.0,7.8,3.190262963734773,6.612,2.4801469490513846,1.5974726075516117,1.3372946438912718,5.9,13.723054405715303,42.0,27.64858847110363,100.0,0.0,2.0,0.0,21.0,13.824294235551815,0.58,0.27648588471103624,0.11906666666666665,0.04466412375293267,0.13593333333333332,0.04608360625463352,0.19973333333333332,0.06375508694301271,0.125,0.03085809816275498,0.10686666666666667,0.035402517870978305,0.11399999999999999,0.045643816938237734,0.1016,0.03542643220485846,0.0978,0.04518390404984042
9,9.0,0.0,8.2,3.938414796731181,6.88,2.8458468764929084,1.5406615484904183,1.0888332149615254,4.1,7.504813270310076,43.6,29.54168429712685,100.0,0.0,2.0,0.0,21.8,14.770842148563425,0.564,0.2954168429712685,0.11966666666666667,0.046389920148217814,0.13486666666666666,0.0481438687556934,0.1996,0.06559223079558081,0.12693333333333331,0.0314681104502422,0.10493333333333335,0.03464130126144831,0.11386666666666667,0.04956482225266496,0.10393333333333332,0.03594570665824354,0.0962,0.0431558187427608
10,10.0,0.0,8.4,4.195235392680606,7.18,3.065695498396553,1.5954945397721314,0.9862145211516358,1.0,1.885618083164127,44.6,26.533835841137716,100.0,0.0,2.0,0.0,22.3,13.266917920568858,0.554,0.26533835841137715,0.11866666666666667,0.04560160274419646,0.13613333333333333,0.05190951291299311,0.20206666666666667,0.0695512600732566,0.125,0.03265268030138104,0.10493333333333335,0.035575272310974654,0.11253333333333333,0.051379776969946854,0.10366666666666666,0.03690662224360418,0.097,0.042677371342332675
11,11.0,0.0,9.0,4.346134936801766,7.523999999999999,3.3936123002553553,1.7726801079946894,1.1785514813249613,6.9,12.16963434126104,44.2,26.15254395953777,100.0,0.0,2.0,0.0,22.1,13.076271979768885,0.558,0.2615254395953777,0.11839999999999999,0.04971047036789664,0.13586666666666666,0.05312812372806138,0.20226666666666668,0.07014707652980995,0.12373333333333333,0.032865156602677525,0.1048,0.03814048107059344,0.11053333333333333,0.053305363035955976,0.10466666666666666,0.03800454813587902,0.09973333333333333,0.04544995891562608
12,12.0,0.0,9.0,4.346134936801766,8.076,3.792879879165405,1.2145160165529831,1.1371655041941755,3.1,6.279596590015424,40.6,31.099124675070126,100.0,0.0,2.0,0.0,20.3,15.549562337535063,0.5940000000000001,0.3109912467507012,0.12293333333333334,0.053593992661330206,0.13506666666666667,0.052770362052113225,0.1996,0.06575615260139747,0.12586666666666665,0.027737392865281388,0.1032,0.03993303035809137,0.10900000000000001,0.0597907875145071,0.10393333333333332,0.03404057129113964,0.1004,0.04592231765992717
13,13.0,0.0,9.0,4.346134936801766,8.256,3.864974342303797,1.5378892982234016,1.2636527768558423,0.4,0.6992058987801011,39.2,28.034898886130403,100.0,0.0,2.0,0.0,19.6,14.017449443065201,0.608,0.280348988861304,0.12366666666666667,0.05169354139756941,0.13373333333333332,0.05346021943210105,0.19519999999999998,0.0618031922144903,0.13153333333333334,0.02407816489459607,0.10026666666666666,0.04038359280575757,0.10880000000000001,0.0651901681597107,0.1078,0.0296915002178264,0.099,0.04643779856757283
14,14.0,0.0,9.2,4.3410188256265885,8.6,4.0618331931393845,1.2950375506012988,1.0884432014643612,0.0,0.0,36.2,28.835934372083578,100.0,0.0,2.0,0.0,18.1,14.417967186041789,0.638,0.28835934372083577,0.12406666666666666,0.05198998004126716,0.13386666666666666,0.053844586600445166,0.19293333333333335,0.06260769486884278,0.13340000000000002,0.027488179277645873,0.10013333333333334,0.04070829684595962,0.1058,0.06872097816173874,0.11226666666666667,0.029409329165679864,0.09753333333333333,0.04543566880766696
