generation,generation_mean,generation_std,best_fitness_mean,best_fitness_std,mean_fitness_mean,mean_fitness_std,std_fitness_mean,std_fitness_std,best_index_mean,best_index_std,execute_calls_mean,execute_calls_std,execute_calls_nominal_mean,execute_calls_nominal_std,fitness_cases_mean,fitness_cases_std,unique_programs_mean,unique_programs_std,duplicate_ratio_mean,duplicate_ratio_std,freq_NOP_mean,freq_NOP_std,freq_X_mean,freq_X_std,freq_+_mean,freq_+_std,freq_-_mean,freq_-_std,freq_*_mean,freq_*_std,freq_1_mean,freq_1_std,freq_-1_mean,freq_-1_std,freq_0_mean,freq_0_std
0,0.0,0.0,-125.35663200000003,7.841402994392152,-155.27959696000002,0.7499148149361646,7.676451019744978,0.5659368538865531,95.3,49.10770475869002,4200.0,0.0,4200.0,0.0,21.0,0.0,200.0,0.0,0.0,0.0,0.12676666666666667,0.0033510639548701,0.12801666666666667,0.004505449375375791,0.12311666666666668,0.00477910188370313,0.12195,0.0043055017917790215,0.1265,0.0035057272365074427,0.12396666666666667,0.004733515906755378,0.12468333333333333,0.004683468430897111,0.125,0.004765488069779412
1,1.0,0.0,-130.11764000000002,7.145752457646115,-152.32805232000004,0.9894312097831122,8.124034268918148,3.363995724632269,68.2,59.122847623495865,4042.5,42.29066090758102,4200.0,0.0,21.0,0.0,192.5,2.013840995599096,0.03750000000000003,0.010069204977995487,0.12675,0.006584329507377988,0.13311666666666666,0.007630773466936603,0.12323333333333333,0.008732372013814703,0.12161666666666666,0.006251937971146371,0.12483333333333332,0.003333333333333338,0.12381666666666666,0.007136002442838535,0.12046666666666665,0.008027268342159556,0.12616666666666668,0.005752079602464351
2,2.0,0.0,-125.15533600000003,10.404597589761515,-149.31541836000005,0.9793556692692647,7.064532177161619,0.9566631464384359,88.5,75.5722612250465,3975.3,65.70312016944096,4200.0,0.0,21.0,0.0,189.3,3.128720008068614,0.05350000000000001,0.015643600040343052,0.12696666666666667,0.011178352094810549,0.14095,0.01072497086243128,0.12353333333333334,0.010418051759764676,0.12123333333333333,0.008874710915131857,0.12286666666666665,0.006435722066599713,0.12175,0.008486099745400643,0.1173,0.009585804834284267,0.1254,0.008738025315810955
3,3.0,0.0,-118.76981600000003,18.023134569381295,-146.89625684000004,1.0142981655378622,6.830601363289146,1.5806264412398634,47.9,36.40039682323379,3960.6,86.4152764272614,4200.0,0.0,21.0,0.0,188.6,4.115013163202925,0.057000000000000016,0.020575065816014593,0.12846666666666667,0.014197634996934277,0.1488833333333333,0.013935931443042665,0.12495,0.012089187598433712,0.11878333333333332,0.010230084536778252,0.12015,0.007465744817431972,0.11823333333333333,0.010214429396752156,0.11748333333333334,0.01270667414791277,0.12304999999999999,0.00990885936055005
4,4.0,0.0,-121.83782400000003,14.678906138661246,-144.82976688000005,0.9718046297480658,6.354800602292007,1.9334273615979443,51.7,49.1212784849906,3966.9,76.96817524145943,4200.0,0.0,21.0,0.0,188.9,3.665151201974258,0.05550000000000001,0.018325756009871245,0.12788333333333332,0.010720365412051088,0.15466666666666667,0.01374099031419551,0.12786666666666666,0.015324433810256685,0.11703333333333335,0.010296469489617174,0.1143,0.010309350903397492,0.11885000000000001,0.010986931069274427,0.11613333333333334,0.01717175401065567,0.12326666666666668,0.009319500331013092
5,5.0,0.0,-117.93981600000002,17.96215940828893,-143.15910352000006,1.2320389690211933,6.5869635949684735,2.011578137734404,89.2,56.88350668984229,3981.6,51.629448960840186,4200.0,0.0,21.0,0.0,189.6,2.4585451886114367,0.052000000000000025,0.012292725943057163,0.13088333333333332,0.011854584465071155,0.15835,0.016334741058005756,0.13281666666666667,0.0227493657488579,0.11153333333333333,0.013347168747725,0.11034999999999999,0.011435122956795739,0.12076666666666666,0.013433236834503136,0.11551666666666667,0.017392252070929905,0.11978333333333332,0.013232034174497203
6,6.0,0.0,-119.60030800000001,14.69431360638137,-141.71411492000004,2.1829607496254826,8.012365788384306,2.4574621859895527,79.3,57.97901919372789,3958.5,55.33985905294663,4200.0,0.0,21.0,0.0,188.5,2.6352313834736476,0.05750000000000001,0.013176156917368216,0.13268333333333332,0.012452737811916928,0.15965000000000001,0.015406918840188261,0.13781666666666664,0.03058881523177959,0.10881666666666667,0.014018385194336408,0.10696666666666665,0.012561650438075207,0.12238333333333333,0.013696230444726815,0.11678333333333332,0.020209099832733342,0.1149,0.015619748500212048
7,7.0,0.0,-112.14276800000002,16.89976276774243,-139.70797776000003,2.7616419688917753,8.29299435118893,2.926990307769698,109.2,68.67119726153996,3872.4,97.09582895263836,4200.0,0.0,21.0,0.0,184.4,4.623610902506587,0.07799999999999999,0.023118054512532932,0.13216666666666668,0.014395429658809371,0.16121666666666665,0.015660962318476503,0.14341666666666666,0.03418687297707436,0.10731666666666666,0.01803296877840593,0.10546666666666667,0.017173731016789484,0.12190000000000001,0.017573514021439435,0.11608333333333334,0.023430255053068706,0.11243333333333334,0.01714484409413938
8,8.0,0.0,-111.74059200000002,15.534683720813458,-137.62099236000003,3.967730805566611,7.731884880894621,2.5844097248003632,74.8,62.55450956299367,3855.6,80.54563923639819,4200.0,0.0,21.0,0.0,183.6,3.835506630304677,0.08199999999999998,0.019177533151523363,0.13386666666666666,0.019289509718631657,0.16246666666666668,0.019307421972129698,0.146,0.03406475315347827,0.10563333333333333,0.01796512396317781,0.10493333333333335,0.019199601333309627,0.12083333333333332,0.02176558615660834,0.11656666666666667,0.022928525551169164,0.10969999999999999,0.016107049296411713
9,9.0,0.0,-110.28744800000001,15.817070185597164,-136.31792016000003,3.8576684047986967,8.279760121168085,3.120103461851004,66.5,42.087871042485496,3845.1,110.43595429025827,4200.0,0.0,21.0,0.0,183.1,5.258854966202776,0.08449999999999999,0.02629427483101385,0.13261666666666666,0.024304149165660302,0.16375,0.022588406564233585,0.14821666666666666,0.038091268725082124,0.10695000000000002,0.020952628816475215,0.10400000000000001,0.020004629093916863,0.1183,0.021700088183242348,0.11843333333333332,0.02351190924921262,0.10773333333333332,0.01618206597623614
10,10.0,0.0,-110.42816400000001,15.939945094526381,-135.19585496000002,4.395958723462511,9.256326971808573,3.7216830798765375,65.4,67.10555532558803,3870.3,151.77252715824434,4200.0,0.0,21.0,0.0,184.3,7.227263198011637,0.07849999999999999,0.03613631599005817,0.13225,0.029031512253131133,0.1636166666666667,0.02366002123706299,0.15048333333333336,0.04171733585826294,0.10805000000000001,0.022599580734666645,0.10533333333333332,0.020627052834614426,0.11536666666666666,0.02190098368612134,0.11911666666666668,0.02408345187719127,0.10578333333333334,0.017627673599860248
