condition,run,seed,final_best_fitness,final_mean_fitness,best_of_run_fitness,ideal_found,first_ideal_generation
pop100_t2,0,11800,20.0,19.23,20.0,0,-1
pop100_t2,1,11801,19.0,18.96,19.0,0,-1
pop100_t2,2,11802,21.0,20.93,21.0,0,-1
pop100_t2,3,11803,21.0,20.89,21.0,0,-1
pop100_t2,4,11804,20.0,19.86,20.0,0,-1
