condition,run,seed,final_best_fitness,final_mean_fitness,best_of_run_fitness,ideal_found,first_ideal_generation
pop50_t2,0,11400,15.0,14.98,15.0,0,-1
pop50_t2,1,11401,14.0,12.96,14.0,0,-1
pop50_t2,2,11402,13.0,12.16,13.0,0,-1
pop50_t2,3,11403,16.0,16.0,16.0,0,-1
pop50_t2,4,11404,21.0,19.58,21.0,0,-1
