generation,best_fitness,mean_fitness,std_fitness,best_index,execute_calls,execute_calls_nominal,fitness_cases,unique_programs,duplicate_ratio,freq_NOP,freq_X,freq_+,freq_-,freq_*,freq_1,freq_-1,freq_0
0,6.0,0.11333333333333333,1.0068873930198063,200,600.0,600.0,2.0,300.0,0.0,0.0074444444444444445,0.05488888888888889,0.1602222222222222,0.2793333333333333,0.2692222222222222,0.16622222222222222,0.05466666666666667,0.008
1,4.0,0.42,0.964503326415553,46,578.0,600.0,2.0,289.0,0.036666666666666625,0.008,0.058777777777777776,0.15888888888888889,0.2832222222222222,0.2702222222222222,0.15711111111111112,0.05688888888888889,0.006888888888888889
2,4.0,0.74,1.0451794104363137,49,580.0,600.0,2.0,290.0,0.033333333333333326,0.009,0.059333333333333335,0.1592222222222222,0.2822222222222222,0.27366666666666667,0.15344444444444444,0.05711111111111111,0.006
3,4.0,1.1666666666666667,1.1010096376609162,10,576.0,600.0,2.0,288.0,0.040000000000000036,0.009666666666666667,0.06566666666666666,0.16877777777777778,0.2742222222222222,0.26911111111111113,0.15233333333333332,0.05344444444444445,0.0067777777777777775
4,8.0,1.6466666666666667,1.0932317025935334,292,572.0,600.0,2.0,286.0,0.046666666666666634,0.009666666666666667,0.06955555555555555,0.1768888888888889,0.2722222222222222,0.2637777777777778,0.14888888888888888,0.05211111111111111,0.006888888888888889
5,8.0,2.06,1.2259961935775603,83,574.0,600.0,2.0,287.0,0.043333333333333335,0.007666666666666666,0.07055555555555555,0.18422222222222223,0.2698888888888889,0.2667777777777778,0.1451111111111111,0.049444444444444444,0.006333333333333333
6,8.0,2.4133333333333336,1.3913382846102604,16,564.0,600.0,2.0,282.0,0.06000000000000005,0.008333333333333333,0.07411111111111111,0.19211111111111112,0.264,0.2568888888888889,0.15088888888888888,0.04766666666666667,0.006
7,8.0,2.7933333333333334,1.6157420036076993,1,550.0,600.0,2.0,275.0,0.08333333333333337,0.009,0.07222222222222222,0.20055555555555554,0.262,0.2594444444444444,0.153,0.037,0.0067777777777777775
8,10.0,3.3933333333333335,1.9162347339393353,183,540.0,600.0,2.0,270.0,0.09999999999999998,0.008555555555555556,0.07833333333333334,0.21766666666666667,0.2581111111111111,0.2408888888888889,0.1612222222222222,0.030444444444444444,0.0047777777777777775
9,10.0,3.96,1.9455247792476627,68,522.0,600.0,2.0,261.0,0.13,0.006555555555555556,0.08022222222222222,0.22822222222222222,0.2594444444444444,0.22844444444444445,0.16722222222222222,0.026333333333333334,0.0035555555555555557
