generation,generation_mean,generation_std,best_fitness_mean,best_fitness_std,mean_fitness_mean,mean_fitness_std,std_fitness_mean,std_fitness_std,best_index_mean,best_index_std
0,0.0,0.0,3.5,0.7071067811865475,0.6053333333333333,0.03163058373094772,0.7329847482285012,0.039503445356235206,112.9,70.80560241487487
1,1.0,0.0,3.9,0.5676462121975466,0.9786666666666667,0.08156191316424809,0.8207482332678554,0.05371511304132905,116.6,103.20443573585177
2,2.0,0.0,4.4,0.8432740427115678,1.392,0.11561109776282695,0.911489546731881,0.08709385868456353,49.1,46.381150385809875
3,3.0,0.0,4.9,0.5676462121975467,1.8253333333333335,0.16124668625171962,0.984222745558952,0.09065623858847631,69.2,62.88048628593417
4,4.0,0.0,5.4,0.8432740427115678,2.275666666666667,0.18337070326203914,1.001828583063395,0.08872583059155953,103.0,81.78019320104349
5,5.0,0.0,6.0,0.6666666666666666,2.736666666666667,0.2704180576920223,1.030130507692648,0.08823386019514622,45.8,47.92308652645635
6,6.0,0.0,6.2,0.7888106377466155,3.2043333333333335,0.2827556201753393,1.0608015343318449,0.08601675320083818,101.0,109.65298800205025
7,7.0,0.0,6.7,0.674948557710553,3.668333333333333,0.29852001194369565,1.066675363249983,0.11054468116236968,69.1,86.70057029160124
8,8.0,0.0,7.0,0.6666666666666666,4.112333333333334,0.3408306845862848,1.0850182236120895,0.12428019411895737,69.6,49.16909598518159
9,9.0,0.0,7.6,0.6992058987801009,4.597333333333333,0.34081166733636425,1.0670315739114726,0.1364870465902158,89.0,86.29278326977548
10,10.0,0.0,7.8,0.9189365834726814,5.067666666666667,0.34918264349551875,1.0266497946084239,0.12769649253878224,76.7,89.61776857545854
11,11.0,0.0,8.3,0.8232726023485648,5.476666666666667,0.365668675506822,1.0331911837269692,0.13456092328947367,56.6,61.89991922450303
12,12.0,0.0,8.7,0.674948557710553,5.950333333333333,0.3761056129583357,1.0238789002571855,0.13428272113055273,86.3,93.25478837869697
13,13.0,0.0,9.0,0.8164965809277261,6.373333333333333,0.43842873204937177,1.0099755891481283,0.10313827702725441,94.1,84.9371663185335
14,14.0,0.0,9.1,0.5676462121975467,6.778333333333333,0.44942006526381123,0.9678901107549447,0.08566991024629618,69.0,93.97872099576584
15,15.0,0.0,9.5,0.5270462766947299,7.146333333333334,0.43382151988013584,0.9469829886951615,0.10591108086084793,78.4,65.51200059700682
16,16.0,0.0,9.7,0.4830458915396481,7.501666666666667,0.44837773427389604,0.9520727009707803,0.1051443150490748,77.7,75.81563896130606
17,17.0,0.0,9.8,0.42163702135578396,7.8629999999999995,0.47162563622087056,0.9044416578471905,0.11876815674350871,35.8,47.83954663478974
18,18.0,0.0,9.9,0.3162277660168379,8.225333333333333,0.4625164661733475,0.8589257714605294,0.09194649013394651,40.7,73.60563082325216
19,19.0,0.0,9.9,0.3162277660168379,8.514333333333333,0.48793606644546367,0.8338499327734306,0.09158319871503479,15.0,13.581032524975576
20,20.0,0.0,9.9,0.3162277660168379,8.798666666666666,0.48168480037632533,0.7821670351699401,0.11317666831992772,10.6,16.001388828612487
21,21.0,0.0,9.9,0.3162277660168379,9.016,0.509797345357283,0.7548356511151029,0.06719077156904123,3.2,5.0508525133002165
22,22.0,0.0,10.0,0.0,9.226666666666667,0.48873229815437763,0.7369866098563363,0.11466356156012066,7.5,13.566707616645814
23,23.0,0.0,10.0,0.0,9.399333333333335,0.4807602004849931,0.6977270644547586,0.1037759289307744,14.2,41.464308614625295
24,24.0,0.0,10.0,0.0,9.536666666666667,0.43511315400723466,0.6539136893521883,0.09023425063516512,3.7,10.667187487284963
25,25.0,0.0,10.0,0.0,9.636666666666667,0.3622528957701061,0.6082794475016426,0.1082549709313231,1.6,4.376706016578627
26,26.0,0.0,10.0,0.0,9.686333333333334,0.31108908652199,0.6131551264741584,0.12272478389063726,0.0,0.0
27,27.0,0.0,10.0,0.0,9.738333333333333,0.23475887287823988,0.6078588013358993,0.10939739470702976,0.1,0.31622776601683794
28,28.0,0.0,10.0,0.0,9.791333333333332,0.18310221121845144,0.5667195695037561,0.10773788830745738,0.0,0.0
29,29.0,0.0,10.0,0.0,9.789333333333333,0.1299648575482269,0.6135360856802674,0.15150326733763156,0.3,0.48304589153964794
30,30.0,0.0,10.0,0.0,9.813666666666666,0.07066614255570801,0.6077850910912623,0.08850301482252342,0.2,0.6324555320336759
31,31.0,0.0,10.0,0.0,9.839,0.031192354238866658,0.5705710692855215,0.08597149545511508,0.0,0.0
32,32.0,0.0,10.0,0.0,9.846666666666668,0.03262204056867404,0.555012908386329,0.0679742541320376,0.2,0.4216370213557839
33,33.0,0.0,10.0,0.0,9.844,0.037244603553094224,0.5742926887039395,0.07151894276464778,0.1,0.31622776601683794
34,34.0,0.0,10.0,0.0,9.864333333333333,0.027890880849623476,0.5231503773395408,0.06837906708554442,0.0,0.0
35,35.0,0.0,10.0,0.0,9.860666666666667,0.026887970599563066,0.5404077439331776,0.0711937303674923,0.2,0.4216370213557839
36,36.0,0.0,10.0,0.0,9.848666666666666,0.03221072591851219,0.5689851601919601,0.09281801345229469,0.2,0.4216370213557839
