generation,best_fitness,mean_fitness,std_fitness,best_index
0,5.466666666666667,4.296,0.43022681356595044,143
1,5.466666666666667,4.574333333333334,0.369003312240479,71
2,5.666666666666667,4.797666666666666,0.3517813399131783,85
3,5.933333333333334,4.973,0.33987563084817424,18
4,5.999999999999999,5.15,0.2828230699375298,0
5,6.0,5.2843333333333335,0.28421255738932044,29
6,6.133333333333333,5.429666666666667,0.26082752922189784,145
7,6.466666666666666,5.58,0.2666666666666666,91
8,6.333333333333333,5.677666666666666,0.24601513051933294,46
9,6.333333333333333,5.800666666666666,0.22241003174817053,181
10,6.533333333333333,5.909,0.21418346237642988,142
11,6.6000000000000005,6.0440000000000005,0.22374986033515196,51
12,6.866666666666666,6.17,0.20962930244706826,21
13,6.866666666666666,6.300666666666667,0.19113578652070587,8
14,6.933333333333333,6.390333333333333,0.21565378632325363,31
15,7.133333333333334,6.46,0.21919042963698127,17
16,7.133333333333334,6.554000000000001,0.20895400876216236,110
17,7.333333333333333,6.647,0.21111318712429553,107
18,7.2,6.736333333333332,0.2093691582932989,92
19,7.333333333333334,6.805,0.18713482958670316,18
20,7.333333333333334,6.875333333333333,0.2094765964122112,63
21,7.4,6.954666666666667,0.20174351152997314,91
22,7.466666666666666,7.021333333333332,0.21651379222170164,86
23,7.466666666666666,7.099666666666667,0.2026488479008839,41
24,7.599999999999999,7.174000000000001,0.19886231976476154,51
25,7.666666666666666,7.232333333333333,0.21643346424350476,49
26,7.733333333333333,7.2909999999999995,0.22262848974119287,86
27,7.733333333333333,7.397333333333333,0.15802109563810351,41
28,7.933333333333334,7.455,0.19269290478778806,122
29,7.866666666666667,7.536999999999999,0.16400508122209703,151
30,7.933333333333334,7.622000000000001,0.13664390054281808,24
31,7.933333333333334,7.689666666666667,0.1355806443085115,72
32,8.066666666666666,7.756,0.10054076011471394,101
33,8.0,7.798666666666666,0.13661950405739623,4
34,8.066666666666666,7.844666666666667,0.14713712425262812,10
35,8.133333333333333,7.897,0.13804950802761543,4
36,8.133333333333335,7.934333333333334,0.1789447462828182,28
37,8.333333333333334,8.003666666666668,0.11059385154700042,114
38,8.266666666666667,8.028333333333332,0.17943584430715673,44
39,8.333333333333334,8.078,0.1389020438214563,185
40,8.333333333333334,8.128,0.08572825283028537,18
41,8.4,8.155666666666667,0.12243410926335488,75
42,8.400000000000002,8.184666666666667,0.16569181566323013,94
43,8.4,8.217666666666666,0.18238877889460942,52
44,8.466666666666667,8.262333333333334,0.1466784086208859,88
45,8.466666666666669,8.282333333333334,0.17460781451266405,89
46,8.533333333333333,8.318666666666667,0.13550891729575104,32
47,8.533333333333335,8.361666666666668,0.09578622030334014,135
48,8.533333333333335,8.387,0.1266135853690275,67
49,8.600000000000001,8.430333333333333,0.0672631647585314,0
50,8.666666666666666,8.452333333333335,0.14588846576904038,56
