generation,best_fitness,mean_fitness,std_fitness,best_index
0,6.0,1.86,1.3167130793507493,9
1,6.0,2.6466666666666665,1.3019813960097721,40
2,9.0,3.47,1.3937120697379834,191
3,10.0,4.206666666666667,1.420312954559272,149
4,9.0,4.78,1.4230015226040107,5
5,10.0,5.5633333333333335,1.4350338749389235,14
6,10.0,6.12,1.3948476619330155,1
7,11.0,6.956666666666667,1.3322120285033043,91
8,11.0,7.69,1.304057769681492,32
9,13.0,8.436666666666667,1.3973745222937035,288
10,13.0,9.283333333333333,1.3939352766737612,18
11,13.0,9.933333333333334,1.2605113600792692,77
12,14.0,10.546666666666667,1.1865168444747096,127
13,15.0,10.97,1.0750658894536032,140
14,15.0,11.403333333333334,1.1316605301748204,128
15,15.0,11.93,1.1993470445760614,14
16,16.0,12.593333333333334,1.2033102490860599,167
17,17.0,13.203333333333333,1.2390812008186638,279
18,18.0,13.783333333333333,1.2232697531161671,230
19,19.0,14.376666666666667,1.2361724079683312,170
20,20.0,15.016666666666667,1.2475531607466228,87
21,19.0,15.66,1.2400537622753836,153
22,19.0,16.066666666666666,1.1469767022723503,47
23,20.0,16.55666666666667,1.1460608864958073,268
24,21.0,17.063333333333333,1.1716038389983006,30
25,22.0,17.726666666666667,1.2748681849073213,46
26,22.0,18.24,1.231151222772139,284
27,23.0,18.746666666666666,1.141266353174792,102
28,23.0,19.316666666666666,1.1089284116759848,146
29,23.0,19.87,1.0294496911780908,245
30,23.0,20.35,1.0927793311857004,5
31,24.0,20.8,1.0984838035522722,291
32,25.0,21.406666666666666,1.0236970037836175,147
33,25.0,21.89666666666667,1.0642629165556579,0
34,25.0,22.41,1.1351505039714629,75
35,25.0,23.016666666666666,1.0876835732673156,12
36,26.0,23.553333333333335,0.9418893542001393,28
37,26.0,24.03,0.8341262893990733,0
38,26.0,24.446666666666665,0.8289484637512489,0
39,27.0,24.84,0.7838367176906169,196
40,27.0,25.133333333333333,0.8178562764256865,2
41,27.0,25.493333333333332,0.7325450308494503,6
42,28.0,25.86,0.8126499861564017,60
43,28.0,26.376666666666665,0.857198278631548,37
44,29.0,26.75,0.7308670649760233,38
45,29.0,27.096666666666668,0.6536988773297857,30
46,29.0,27.26,0.7296574538781879,61
47,29.0,27.57,0.7246378405796926,12
48,29.0,27.843333333333334,0.6674245691878263,9
49,29.0,28.10333333333333,0.6158914045692002,7
50,29.0,28.27,0.7003094554076315,0
