condition,run,seed,final_best_fitness,final_mean_fitness,best_of_run_fitness,ideal_found,first_ideal_generation
pc0.20_pmop0.20_pbf1.00,0,14600,25.0,24.403333333333332,25.0,0,-1
pc0.20_pmop0.20_pbf1.00,1,14601,30.0,27.476666666666667,30.0,1,49
pc0.20_pmop0.20_pbf1.00,2,14602,26.0,24.19,26.0,0,-1
