generation,generation_mean,generation_std,best_fitness_mean,best_fitness_std,mean_fitness_mean,mean_fitness_std,std_fitness_mean,std_fitness_std,best_index_mean,best_index_std,execute_calls_mean,execute_calls_std,execute_calls_nominal_mean,execute_calls_nominal_std,fitness_cases_mean,fitness_cases_std,unique_programs_mean,unique_programs_std,duplicate_ratio_mean,duplicate_ratio_std,freq_NOP_mean,freq_NOP_std,freq_X_mean,freq_X_std,freq_+_mean,freq_+_std,freq_-_mean,freq_-_std,freq_*_mean,freq_*_std,freq_1_mean,freq_1_std,freq_-1_mean,freq_-1_std,freq_0_mean,freq_0_std
0,0.0,0.0,-134.249128,4.706463478363913,-155.60191888000003,0.4673731920735662,8.025001613093078,0.9412332721070668,23.2,15.838069467092396,2100.0,0.0,2100.0,0.0,21.0,0.0,100.0,0.0,0.0,0.0,0.1238,0.0035562499321964047,0.12476666666666666,0.008669586402768109,0.12436666666666667,0.00698932166121653,0.12336666666666667,0.006064366678382541,0.1259333333333333,0.004644922888700656,0.12336666666666667,0.005585364473004094,0.12406666666666666,0.0030582816122380102,0.13033333333333333,0.006028737762778016
1,1.0,0.0,-132.79484400000004,5.5528371511491645,-150.70878584000008,0.8892475418416217,6.437628452182788,0.7379149188429255,26.2,18.17690842800282,2024.4,37.304155264527836,2100.0,0.0,21.0,0.0,96.4,1.7763883459298984,0.03600000000000003,0.017763883459298985,0.1234,0.007514266266966071,0.13453333333333334,0.010255019848774818,0.12893333333333334,0.006974025884454189,0.11806666666666668,0.011784903504793066,0.12390000000000001,0.009413740941757353,0.12796666666666667,0.006589272988617086,0.11903333333333332,0.0057272362067493955,0.12416666666666668,0.007654983045840065
2,2.0,0.0,-129.49068400000004,8.886636971302226,-146.44658040000007,1.3208270672024716,5.880517660314907,2.3019561246929685,52.2,33.67425657019848,1946.7,52.42995327100722,2100.0,0.0,21.0,0.0,92.7,2.4966644414765318,0.07300000000000002,0.024966644414765312,0.12296666666666667,0.016442529918581784,0.14443333333333333,0.017628575287488964,0.13076666666666667,0.010990512182091034,0.12056666666666667,0.015654486991369693,0.12296666666666667,0.014188719219380573,0.12516666666666668,0.008903113618210508,0.11979999999999999,0.010860734577161696,0.11333333333333333,0.010585338101168492
3,3.0,0.0,-128.38306000000003,10.77618363649932,-144.34727888000003,1.7460910539990295,6.8399322345524,4.305883411846005,34.8,28.74330840000465,1913.1,64.49883719882088,2100.0,0.0,21.0,0.0,91.1,3.071373199943852,0.089,0.030713731999438502,0.11913333333333334,0.017288546126279496,0.15,0.01873466451049998,0.1368,0.01726281953423615,0.12083333333333332,0.01997668393989773,0.12196666666666667,0.01508040180229023,0.12203333333333333,0.011049216496439246,0.11963333333333333,0.015563053748391047,0.1096,0.011405868102011957
4,4.0,0.0,-125.11090000000002,9.943028579372706,-142.29457004000005,2.5646321217710817,7.381862037621483,3.4662889854189207,24.4,17.095808453146248,1883.7,96.51372959325529,2100.0,0.0,21.0,0.0,89.7,4.595891885393107,0.10300000000000002,0.04595891885393109,0.11566666666666667,0.020916648221918972,0.14866666666666667,0.020267348916391738,0.1454,0.021923435794533604,0.11826666666666667,0.020377184045633715,0.12193333333333334,0.018144685988730407,0.1193,0.013798774323812466,0.122,0.023719554885170534,0.10876666666666668,0.01657012781491046
5,5.0,0.0,-122.35009200000002,7.941618771455159,-139.58516736000004,3.9153436064139022,7.643447374934439,3.575975140322024,49.2,32.21041929424563,1812.3,107.10228755726929,2100.0,0.0,21.0,0.0,86.3,5.1001089312985375,0.137,0.051001089312985366,0.11166666666666666,0.026747562482690494,0.1491,0.027166632583482363,0.15723333333333334,0.03045987038225382,0.11756666666666667,0.02290724722241068,0.12206666666666666,0.023061806381553175,0.11736666666666666,0.015560673761159395,0.12173333333333333,0.032331156856872656,0.10326666666666666,0.021150723070849215
6,6.0,0.0,-121.73589600000003,7.9438067224378655,-137.22508796000002,4.469895448056165,8.31878970088658,4.554471369155851,17.0,14.83988619303471,1770.3,129.84952830103003,2100.0,0.0,21.0,0.0,84.3,6.1833108714776195,0.15699999999999997,0.061833108714776194,0.11476666666666666,0.02944844836508557,0.1529333333333333,0.030000329216300605,0.1655,0.03885276099631836,0.11503333333333335,0.03131853472440802,0.11533333333333333,0.028928605177762447,0.11679999999999999,0.02086949454273236,0.11836666666666666,0.03303774496833269,0.10126666666666666,0.024170076387810456
7,7.0,0.0,-119.27444800000004,9.085360768900955,-135.05457540000003,5.346190488252126,8.238961215629331,5.065997551799934,27.4,26.23060129780567,1719.9,158.22167993040648,2100.0,0.0,21.0,0.0,81.9,7.534365710971739,0.181,0.07534365710971741,0.11910000000000001,0.03539514160704426,0.16096666666666665,0.03234629369880548,0.1689,0.04021947504430542,0.1147,0.03348021343059247,0.10516666666666667,0.033001028790547844,0.11499999999999999,0.02435083084748779,0.11566666666666667,0.034218975314946797,0.10049999999999999,0.024774663481413505
8,8.0,0.0,-115.63401600000002,10.528080183183341,-132.23188816,5.8830999022518125,9.87690480131784,5.145005907814757,37.1,33.294811073866214,1671.6,170.08703654305933,2100.0,0.0,21.0,0.0,79.6,8.099382692526637,0.20400000000000001,0.08099382692526634,0.12203333333333333,0.04595796522803457,0.16419999999999998,0.033989177653053995,0.1684,0.03962721349505559,0.10986666666666667,0.03349560501850289,0.10413333333333334,0.03258046070504661,0.11416666666666667,0.024475359238968143,0.1155,0.03440974955150838,0.10169999999999998,0.025369589066098725
9,9.0,0.0,-107.60548000000003,23.75564052897474,-128.87555284,5.750316617911901,10.68960322531289,4.655096049494749,34.5,33.82060515918266,1612.8,178.13590317507584,2100.0,0.0,21.0,0.0,76.8,8.482662055955993,0.23199999999999998,0.08482662055955993,0.12376666666666666,0.058424806586683344,0.16823333333333332,0.038784319728340254,0.16770000000000002,0.041910383521432726,0.10886666666666667,0.03627303865591265,0.1024,0.03286741040402585,0.1131,0.02633405999935032,0.11413333333333334,0.03421291359691722,0.1018,0.02551358872986204
10,10.0,0.0,-108.63928800000004,18.277286100141286,-126.61458742000002,6.394761701040349,11.27519514355867,6.809176327011285,34.1,30.175228987440086,1516.2,226.78271539074575,2100.0,0.0,21.0,0.0,72.2,10.799176923368849,0.278,0.10799176923368846,0.1277,0.06319057008880477,0.17276666666666668,0.04457205291698564,0.17043333333333333,0.0418005404891514,0.10743333333333334,0.04242351141746348,0.0964,0.03524720459978019,0.11406666666666668,0.029371523960344422,0.10943333333333334,0.03145682912763828,0.10176666666666667,0.02882130984592075
