condition,run,seed,final_best_fitness,final_mean_fitness,best_of_run_fitness,ideal_found,first_ideal_generation
pop20_t2,0,11000,12.0,12.0,12.0,0,-1
pop20_t2,1,11001,11.0,11.0,11.0,0,-1
pop20_t2,2,11002,8.0,8.0,8.0,0,-1
pop20_t2,3,11003,11.0,10.9,11.0,0,-1
pop20_t2,4,11004,13.0,12.9,13.0,0,-1
