generation,best_fitness,mean_fitness,std_fitness,best_index
0,9.533333333333333,7.408333333333331,0.8189294049979952,245
1,9.8,7.801555555555558,0.7081100214437978,35
2,9.866666666666667,8.191555555555556,0.6648495977695414,212
3,10.566666666666666,8.576666666666666,0.6092648879622916,171
4,10.766666666666667,8.924444444444445,0.6152646725466615,198
5,10.966666666666667,9.238,0.5963224332896127,68
6,11.2,9.537555555555556,0.5969341010426983,226
7,11.366666666666667,9.859555555555554,0.5528724542037557,32
8,11.4,10.18088888888889,0.542488732317417,156
9,11.966666666666667,10.455111111111112,0.5266875757687245,235
10,11.9,10.724555555555556,0.47464683427149346,177
11,12.3,10.929777777777778,0.47333562858076783,84
12,12.333333333333334,11.152777777777779,0.44480089872455614,223
13,12.333333333333334,11.385111111111113,0.4032467614467399,78
14,12.833333333333334,11.551555555555556,0.40511702317865617,101
15,12.866666666666667,11.735555555555555,0.4071157204979233,111
16,12.966666666666667,11.932333333333334,0.36164608236352963,0
17,12.966666666666667,12.087555555555555,0.324403650403416,235
18,13.0,12.204777777777776,0.31385793357685865,281
19,13.133333333333333,12.365555555555556,0.27941517408002886,241
20,13.133333333333333,12.463999999999999,0.306642994255414,52
21,13.3,12.593555555555556,0.27412342898954783,23
22,13.333333333333334,12.72411111111111,0.24400999271179424,71
23,13.5,12.831888888888889,0.23244622370255927,234
24,13.4,12.909555555555556,0.22518590399495406,292
25,13.533333333333333,13.008777777777777,0.20307083845815657,31
26,13.566666666666666,13.08311111111111,0.20492985852134926,201
27,13.566666666666666,13.162666666666667,0.2118147338630661,59
28,13.633333333333333,13.223,0.20372612334537116,127
29,13.6,13.297777777777778,0.22221666659722064,49
30,13.633333333333333,13.355555555555556,0.18968459851442931,172
31,13.7,13.423888888888888,0.17649799775033287,198
32,13.733333333333333,13.482666666666667,0.14788484008148328,50
33,13.766666666666667,13.52677777777778,0.13125317162540623,137
34,13.866666666666667,13.556666666666665,0.16107279237799416,207
35,13.866666666666667,13.608444444444444,0.12547312928607263,253
36,13.866666666666667,13.631999999999998,0.14020514070989507,264
37,13.866666666666667,13.646666666666667,0.14966629547095775,88
38,13.933333333333334,13.677222222222223,0.17949431711489708,154
39,13.9,13.698222222222224,0.1673889534240391,74
40,13.933333333333334,13.734666666666666,0.17513508014186183,66
41,13.933333333333334,13.755333333333335,0.17813145374923225,11
42,13.933333333333334,13.802444444444445,0.1452250701072455,1
43,14.0,13.833111111111114,0.13999982363304597,52
44,14.0,13.835222222222223,0.15907180613223976,2
45,14.066666666666666,13.856777777777776,0.14340562345844798,265
46,14.066666666666666,13.885888888888891,0.1259223256565945,299
47,14.1,13.900333333333334,0.16531641938572983,55
48,14.1,13.924222222222225,0.16133226201052317,100
49,14.1,13.955888888888888,0.14165211254215132,8
50,14.133333333333333,13.97177777777778,0.12911302350849882,270
