generation,best_fitness,mean_fitness,std_fitness,best_index
0,7.0,1.76,1.3009227494359532,59
1,7.0,2.425,1.2901065847440667,94
2,8.0,3.22,1.3422369388450013,80
3,8.0,3.985,1.5475060581464617,21
4,10.0,4.835,1.5224240539350395,199
5,10.0,5.585,1.4841748549278146,38
6,10.0,6.33,1.5235156710713544,45
7,12.0,7.185,1.6403581925908743,186
8,12.0,7.945,1.53361501035951,23
9,12.0,8.69,1.5079456223617613,2
10,12.0,9.575,1.3727253913292343,26
11,14.0,10.21,1.369634987870856,161
12,14.0,10.94,1.3477388471065155,21
13,15.0,11.59,1.3386186910393862,24
14,16.0,12.235,1.3526917608975078,178
15,17.0,13.12,1.2867012085173466,141
16,18.0,13.815,1.2209729726738425,175
17,18.0,14.4,1.3379088160259651,173
18,19.0,15.145,1.3243772121265152,21
19,20.0,15.715,1.3578567671150001,96
20,19.0,16.345,1.1340083773941003,13
21,20.0,16.75,1.1651180197731044,50
22,21.0,17.425,1.1637761812307383,13
23,21.0,18.05,1.2031209415515964,79
24,21.0,18.48,1.0814804667676619,30
25,23.0,19.01,1.0439827584783188,47
26,23.0,19.58,1.0599999999999998,43
27,23.0,20.105,0.9919551401147131,135
28,23.0,20.6,0.9848857801796105,178
29,24.0,21.04,0.9156418513807677,142
30,24.0,21.545,0.8932944643285325,110
31,24.0,21.98,0.9589577675789482,10
32,24.0,22.415,0.8847457261835175,3
33,25.0,22.835,0.8353292763934471,49
34,25.0,23.205,0.7829271996807876,83
35,26.0,23.615,0.6904889571890344,176
36,26.0,23.93,0.6442825467137846,49
37,26.0,24.085,0.5270436414567582,79
38,26.0,24.31,0.6956292115775472,15
39,26.0,24.59,0.7084490101623404,0
40,27.0,24.895,0.7099119663732961,53
41,27.0,25.17,0.6565820588471786,4
42,27.0,25.525,0.6552671211040579,0
43,27.0,25.765,0.6401367041499808,11
44,27.0,26.035,0.5690123021517197,0
45,27.0,26.315,0.5529692577350028,4
46,27.0,26.49,0.5655970296951709,0
47,27.0,26.77,0.4550824101193101,0
48,27.0,26.87,0.4616275555033516,0
49,27.0,26.93,0.32419130154894654,0
50,27.0,26.99,0.09949874371066199,0
