generation,best_fitness,mean_fitness,std_fitness,best_index
0,65.0,50.18,5.083069938531242,167
1,66.0,53.545,4.709349742798893,20
2,71.0,55.9,4.378355855797927,65
3,71.0,58.1,4.405678154382138,16
4,73.0,60.145,4.471462288782049,164
5,73.0,62.45,4.250588194591426,46
6,74.0,64.805,3.9124129383284685,31
7,75.0,67.105,3.379937129592798,138
8,77.0,69.03,2.8790797140753157,76
9,77.0,70.1,2.8231188426986207,142
10,79.0,71.645,2.4917814912226954,108
11,79.0,73.025,2.3074607255595923,174
12,80.0,74.46,1.9895728184713422,87
13,81.0,75.66,1.9658077220318368,172
14,82.0,76.825,1.6894895678872954,146
15,84.0,77.595,1.7002867405234916,28
16,83.0,78.355,1.796934890306268,153
17,85.0,79.39,1.8160121144970371,26
18,85.0,80.46,1.529182788289222,5
19,85.0,81.325,1.2203995247458923,13
20,86.0,81.98,1.2367699866992246,13
21,87.0,82.77,1.3517026300188957,10
22,87.0,83.515,1.5619779127759779,9
23,88.0,84.39,1.602466848331035,76
24,88.0,85.255,1.113541647178048,23
25,89.0,86.0,1.0677078252031311,25
26,89.0,86.57,1.0173986436004325,10
27,90.0,87.04,1.0041912168506553,118
28,90.0,87.52,0.9997999799959989,67
29,92.0,88.215,1.0240971633590243,123
30,92.0,88.65,1.047616341987848,130
31,92.0,89.125,1.0437312872574052,199
32,92.0,89.75,1.0087120500916007,86
33,92.0,90.245,0.8631193428489481,2
34,94.0,90.73,0.8983874442577657,145
35,94.0,91.235,0.9590490081325355,81
36,94.0,91.705,0.9838572050861851,79
37,94.0,92.165,0.8931825121440746,4
38,95.0,92.55,0.8470537173048707,110
39,95.0,92.98,0.7345747068882783,6
40,95.0,93.355,0.7476463067520631,14
41,96.0,93.745,0.685547226673699,75
42,96.0,94.015,0.7581391692822631,34
43,97.0,94.34,0.7445804187594514,51
44,97.0,94.73,0.7050531894828929,87
45,97.0,95.08,0.6352952069707436,196
46,97.0,95.355,0.6992674738610398,9
47,97.0,95.605,0.7203991948912769,8
48,97.0,95.92,0.6584831053261732,4
49,97.0,96.235,0.6162588741754557,3
50,97.0,96.475,0.5910795208768445,0
