generation,best_fitness,mean_fitness,std_fitness,best_index
0,7.5,6.507888888888889,0.342951225701085,232
1,7.5,6.686111111111112,0.28141781687434253,162
2,7.766666666666667,6.872,0.28351183919364453,217
3,7.8,7.046777777777778,0.27892781932797905,11
4,8.066666666666666,7.197666666666666,0.2688764689509953,187
5,8.166666666666666,7.350777777777779,0.24486456322013533,214
6,8.1,7.470222222222222,0.21907707646419505,96
7,8.166666666666666,7.586333333333334,0.21608100332976982,90
8,8.233333333333333,7.692111111111111,0.20151460443965127,15
9,8.433333333333334,7.7832222222222205,0.20615525133821105,177
10,8.433333333333334,7.891777777777778,0.20419441232485122,10
11,8.933333333333334,7.998555555555555,0.21229292016131218,42
12,8.633333333333333,8.116666666666667,0.19184291413472568,74
13,9.1,8.20888888888889,0.19210979371054,160
14,9.1,8.322666666666667,0.22240503591420777,208
15,9.066666666666666,8.45211111111111,0.22541974564885633,115
16,9.133333333333333,8.582555555555558,0.22203467085509052,253
17,9.2,8.694777777777778,0.2071467244059118,69
18,9.333333333333334,8.806444444444445,0.19420099044896258,264
19,9.433333333333334,8.922333333333334,0.16486054712999101,80
20,9.5,9.012666666666668,0.17609635409606264,35
21,9.533333333333333,9.102777777777776,0.157255591276286,263
22,9.633333333333333,9.188666666666666,0.14844028603623263,148
23,9.7,9.269222222222222,0.1409916817439515,135
24,9.666666666666666,9.347888888888889,0.134822196582603,230
25,9.866666666666667,9.426222222222222,0.12040589789089884,224
26,9.8,9.487,0.10448054931510038,107
27,9.9,9.554222222222222,0.1099189375835944,289
28,9.966666666666667,9.612000000000002,0.11983198113902518,247
29,9.966666666666667,9.673888888888888,0.10232331957278898,172
30,9.966666666666667,9.725,0.09783300208158986,9
31,10.1,9.784888888888888,0.10085461973051961,127
32,10.1,9.842666666666668,0.09007157647609433,216
33,10.166666666666666,9.892,0.08841652267241373,129
34,10.166666666666666,9.934222222222221,0.080686560142655,64
35,10.266666666666667,9.979666666666667,0.08090620998918915,141
36,10.266666666666667,10.024666666666665,0.08268010643437732,31
37,10.3,10.060888888888888,0.08121728211150757,191
38,10.366666666666667,10.105555555555554,0.08141495600765487,157
39,10.433333333333334,10.138444444444444,0.08774851833014509,112
40,10.4,10.183333333333334,0.09061518146045482,0
41,10.533333333333333,10.241999999999999,0.09300975655712088,184
42,10.533333333333333,10.296888888888889,0.08855604349510106,58
43,10.566666666666666,10.341333333333331,0.08425534382437108,128
44,10.633333333333333,10.377333333333333,0.08395942582691457,32
45,10.633333333333333,10.421333333333333,0.08925867527087257,56
46,10.633333333333333,10.47111111111111,0.07913108362117689,17
47,10.7,10.523,0.06912602554325956,64
48,10.733333333333333,10.559888888888887,0.06816637236194707,94
49,10.8,10.608666666666666,0.06462770876907768,7
50,10.8,10.646888888888888,0.062491085784047044,133
