condition,run,seed,final_best_fitness,final_mean_fitness,best_of_run_fitness,total_execute_calls,mean_execute_calls_per_generation,total_execute_calls_nominal,mean_execute_calls_nominal_per_generation,mean_duplicate_ratio_per_generation
3bit_problem1,0,40000,26.0,17.326666666666668,26.0,25594.0,501.84313725490193,30600.0,600.0,0.16359477124183008
3bit_problem1,1,40001,48.0,37.39333333333333,48.0,22960.0,450.19607843137254,30600.0,600.0,0.24967320261437911
3bit_problem1,2,40002,20.0,12.926666666666666,20.0,26464.0,518.9019607843137,30600.0,600.0,0.13516339869281044
3bit_problem1,3,40003,26.0,21.16,26.0,23596.0,462.6666666666667,30600.0,600.0,0.22888888888888892
3bit_problem1,4,40004,36.0,26.366666666666667,40.0,22810.0,447.2549019607843,30600.0,600.0,0.25457516339869285
