generation,generation_mean,generation_std,best_fitness_mean,best_fitness_std,mean_fitness_mean,mean_fitness_std,std_fitness_mean,std_fitness_std,best_index_mean,best_index_std,execute_calls_mean,execute_calls_std,execute_calls_nominal_mean,execute_calls_nominal_std,fitness_cases_mean,fitness_cases_std,unique_programs_mean,unique_programs_std,duplicate_ratio_mean,duplicate_ratio_std,freq_NOP_mean,freq_NOP_std,freq_X_mean,freq_X_std,freq_+_mean,freq_+_std,freq_-_mean,freq_-_std,freq_*_mean,freq_*_std,freq_1_mean,freq_1_std,freq_-1_mean,freq_-1_std,freq_0_mean,freq_0_std
0,0.0,0.0,8.0,4.69041575982343,0.45066666666666666,0.043868490336965604,1.4054332794122064,0.0920866696875644,111.8,64.70857748397812,600.0,0.0,600.0,0.0,2.0,0.0,300.0,0.0,0.0,0.0,0.12464444444444445,0.003618709953615385,0.12517777777777778,0.004122057498955024,0.1284888888888889,0.003555208316377465,0.12355555555555556,0.003015392610024865,0.12588888888888888,0.0035892500678251366,0.1255777777777778,0.0048847204451391525,0.12355555555555556,0.003914991761655077,0.1231111111111111,0.0015456030825826202
1,1.0,0.0,7.2,5.019960159204453,0.9453333333333334,0.046523590192981065,1.2797419678021211,0.13009850040428622,97.6,83.41342817556415,575.6,5.8991524815010585,600.0,0.0,2.0,0.0,287.8,2.9495762407505293,0.04066666666666665,0.009831920802501748,0.1250888888888889,0.0020748345166795774,0.1322222222222222,0.003066143272565909,0.1287333333333333,0.005340620022265413,0.12162222222222221,0.003460179114752998,0.1232222222222222,0.00392444066943319,0.12242222222222221,0.006588148731146233,0.1245111111111111,0.003967926970654143,0.12217777777777779,0.004131779875340843
2,2.0,0.0,8.4,4.774934554525329,1.384,0.07825882981775574,1.3152392532845134,0.1312923791773537,92.2,89.21154633790404,580.8,5.215361924162113,600.0,0.0,2.0,0.0,290.4,2.6076809620810564,0.03200000000000001,0.00869226987360355,0.1241111111111111,0.004753166585823884,0.13957777777777777,0.004619737580062527,0.12895555555555555,0.004801362975213713,0.12353333333333334,0.005339348459813112,0.1184888888888889,0.002398044470803368,0.11717777777777778,0.003576845979420119,0.12635555555555555,0.006063654115677114,0.12179999999999999,0.003415108045576741
3,3.0,0.0,8.8,4.604345773288535,1.8626666666666665,0.05219621101616899,1.2992544397045385,0.3059777379729719,80.0,61.24540799113024,573.6,6.22896460095898,600.0,0.0,2.0,0.0,286.8,3.11448230047949,0.044,0.010381607668264958,0.12402222222222221,0.00426976160898133,0.14757777777777775,0.004615058551318582,0.12806666666666666,0.0027784443644636317,0.12062222222222223,0.0065708860292868106,0.11624444444444444,0.00774253922045261,0.11646666666666668,0.005825338436626203,0.12788888888888889,0.008630623055202189,0.11911111111111113,0.004250635391864123
4,4.0,0.0,8.8,4.604345773288535,2.1933333333333334,0.06847546194724716,1.2876559449706033,0.39918658726158435,35.4,30.079893616833154,572.8,4.1472882706655305,600.0,0.0,2.0,0.0,286.4,2.0736441353327653,0.04533333333333334,0.006912147117775922,0.12353333333333334,0.004008016658007321,0.15202222222222223,0.005169592958640436,0.12893333333333334,0.003884600810481055,0.12468888888888889,0.006207025092089379,0.11213333333333333,0.008679264348412812,0.11366666666666667,0.0057676192747758105,0.1272888888888889,0.00908383450876975,0.11773333333333333,0.006483883152921612
5,5.0,0.0,9.6,4.33589667773576,2.3933333333333335,0.1703590978557418,1.3793675998441612,0.3948883844591441,89.2,87.63675028205918,576.0,8.602325267042616,600.0,0.0,2.0,0.0,288.0,4.301162633521308,0.039999999999999966,0.014337208778404399,0.12491111111111111,0.005139654597608288,0.1552222222222222,0.0035650913793632095,0.13033333333333333,0.005274560422852411,0.1232,0.004767042202249183,0.11322222222222222,0.010468648078553057,0.11026666666666667,0.0073508208998202765,0.12655555555555556,0.009149310167614277,0.11628888888888889,0.005867150653436762
6,6.0,0.0,10.0,4.69041575982343,2.7226666666666666,0.27566485287593534,1.6968630301633403,0.546522174982659,23.6,30.737599125501003,576.0,9.380831519646865,600.0,0.0,2.0,0.0,288.0,4.690415759823432,0.039999999999999994,0.015634719199411437,0.12271111111111113,0.005484883828968848,0.16106666666666666,0.007349141211271548,0.13044444444444445,0.007263556928892294,0.12271111111111113,0.005709316622529914,0.11451111111111112,0.016568712147364446,0.10835555555555557,0.009669029085528195,0.12682222222222223,0.010837064884397516,0.11337777777777777,0.00838156413111244
7,7.0,0.0,9.6,4.33589667773576,3.084,0.4320133742785698,1.7381141486279197,0.5581906356273623,59.2,85.82365641243678,568.4,6.228964600958978,600.0,0.0,2.0,0.0,284.2,3.114482300479489,0.05266666666666668,0.01038160766826496,0.12213333333333334,0.008289291023906227,0.16666666666666669,0.011426361117830196,0.13015555555555552,0.012314700639960834,0.12013333333333334,0.010743186183936123,0.11615555555555557,0.018444879512941083,0.10851111111111111,0.013079198450163736,0.12473333333333333,0.011004376233857888,0.11151111111111112,0.006097257023439032
8,8.0,0.0,10.8,5.019960159204453,3.532,0.550381685741813,1.7996879308578237,0.6865645316155826,127.4,125.28886622521571,566.0,12.000000000000002,600.0,0.0,2.0,0.0,283.0,6.000000000000001,0.056666666666666664,0.01999999999999999,0.12295555555555555,0.013726067837206868,0.17026666666666665,0.014817115562087207,0.13593333333333332,0.018894704986932433,0.11644444444444443,0.015000205759905634,0.11597777777777778,0.024441590742516967,0.1078,0.012938935403761627,0.12213333333333334,0.008778270028391584,0.10848888888888888,0.004911940603654243
9,9.0,0.0,11.6,4.33589667773576,3.9106666666666667,0.5347190331795236,1.8552897706670843,0.8668764811509174,92.8,119.06174868529355,561.2,7.694153624668543,600.0,0.0,2.0,0.0,280.6,3.8470768123342713,0.06466666666666668,0.01282358937444754,0.12384444444444445,0.015127972618812992,0.16995555555555555,0.01509774735874999,0.14215555555555554,0.018685440294848445,0.11622222222222223,0.019951329668860558,0.11662222222222222,0.02756547760434336,0.10404444444444445,0.012381188438938078,0.1224,0.013915441285594918,0.10475555555555556,0.009619424792228139
