generation,best_fitness,mean_fitness,std_fitness,best_index
0,1.0,0.005,0.07053367989832945,101
1,1.0,0.005,0.07053367989832945,108
2,1.0,0.02,0.13999999999999999,7
3,1.0,0.035,0.1837797594948911,4
4,1.0,0.1,0.3,19
5,1.0,0.16,0.36660605559646714,5
6,1.0,0.235,0.4239988207530771,4
7,1.0,0.38,0.48538644398046393,0
8,1.0,0.595,0.4908920451586072,1
9,1.0,0.795,0.40370162248868907,1
10,1.0,0.96,0.19595917942265428,0
11,1.0,1.0,0.0,0
12,1.0,0.98,0.13999999999999999,0
13,1.0,0.99,0.09949874371066199,0
14,1.0,1.0,0.0,0
15,1.0,0.99,0.09949874371066199,0
16,1.0,1.0,0.0,0
17,1.0,1.0,0.0,0
18,1.0,1.0,0.0,0
19,1.0,0.995,0.07053367989832943,0
20,1.0,0.985,0.12155245781143217,0
21,1.0,1.0,0.0,0
22,1.0,0.995,0.07053367989832943,0
23,1.0,0.99,0.09949874371066199,0
24,1.0,0.995,0.07053367989832945,0
25,1.0,0.995,0.07053367989832943,0
26,1.0,1.0,0.0,0
27,1.0,0.99,0.09949874371066199,0
28,1.0,1.0,0.0,0
29,1.0,0.99,0.09949874371066199,0
30,1.0,0.995,0.07053367989832943,0
31,1.0,0.995,0.07053367989832943,0
32,1.0,1.0,0.0,0
33,1.0,1.0,0.0,0
34,1.0,0.99,0.09949874371066199,0
35,1.0,1.0,0.0,0
36,1.0,1.0,0.0,0
37,1.0,1.0,0.0,0
38,1.0,0.995,0.07053367989832944,0
39,1.0,0.995,0.07053367989832944,0
40,1.0,1.0,0.0,0
41,1.0,0.99,0.09949874371066199,0
42,1.0,0.995,0.07053367989832943,0
43,1.0,0.995,0.07053367989832945,0
44,1.0,0.99,0.09949874371066199,0
45,1.0,0.99,0.09949874371066199,0
46,1.0,0.995,0.07053367989832945,0
47,1.0,0.995,0.07053367989832944,0
48,1.0,0.985,0.12155245781143217,0
49,1.0,1.0,0.0,0
50,1.0,0.995,0.07053367989832944,0
