generation,best_fitness,mean_fitness,std_fitness,best_index,execute_calls,execute_calls_nominal,fitness_cases,unique_programs,duplicate_ratio,freq_NOP,freq_X,freq_+,freq_-,freq_*,freq_1,freq_-1,freq_0
0,4.0,0.46,1.260317420335052,27,400.0,400.0,2.0,200.0,0.0,0.12516666666666668,0.12133333333333333,0.12833333333333333,0.12516666666666668,0.1215,0.1365,0.11916666666666667,0.12283333333333334
1,6.0,0.97,1.2645552577882866,150,386.0,400.0,2.0,193.0,0.03500000000000003,0.126,0.12416666666666666,0.13016666666666668,0.12383333333333334,0.1245,0.13216666666666665,0.1285,0.11066666666666666
2,8.0,1.44,1.329059818066892,116,384.0,400.0,2.0,192.0,0.040000000000000036,0.12416666666666666,0.13283333333333333,0.14,0.1195,0.11966666666666667,0.12183333333333334,0.12816666666666668,0.11383333333333333
3,4.0,1.88,1.0703270528207722,4,380.0,400.0,2.0,190.0,0.050000000000000044,0.12833333333333333,0.14616666666666667,0.1455,0.1145,0.11266666666666666,0.11933333333333333,0.1275,0.106
4,6.0,2.21,0.9674192472759678,3,382.0,400.0,2.0,191.0,0.04500000000000004,0.12916666666666668,0.15233333333333332,0.14883333333333335,0.11083333333333334,0.11566666666666667,0.11883333333333333,0.12266666666666666,0.10166666666666667
5,8.0,2.49,1.3341289293018121,10,382.0,400.0,2.0,191.0,0.04500000000000004,0.1325,0.15933333333333333,0.14733333333333334,0.11,0.10683333333333334,0.11566666666666667,0.12333333333333334,0.105
6,8.0,2.88,1.4372195378577344,64,390.0,400.0,2.0,195.0,0.025000000000000022,0.131,0.16766666666666666,0.14333333333333334,0.10966666666666666,0.10766666666666666,0.1075,0.12233333333333334,0.11083333333333334
7,10.0,3.3,1.3379088160259651,120,384.0,400.0,2.0,192.0,0.040000000000000036,0.14116666666666666,0.17216666666666666,0.1395,0.105,0.10333333333333333,0.10433333333333333,0.12066666666666667,0.11383333333333333
8,10.0,3.51,1.6309199857749,97,380.0,400.0,2.0,190.0,0.050000000000000044,0.1375,0.18366666666666667,0.13516666666666666,0.10433333333333333,0.10083333333333333,0.10583333333333333,0.1185,0.11416666666666667
9,10.0,3.75,1.5354152532784087,32,376.0,400.0,2.0,188.0,0.06000000000000005,0.131,0.19066666666666668,0.13233333333333333,0.1115,0.09783333333333333,0.10016666666666667,0.12116666666666667,0.11533333333333333
10,14.0,4.12,1.9456618411224493,118,372.0,400.0,2.0,186.0,0.06999999999999995,0.125,0.20133333333333334,0.14016666666666666,0.11216666666666666,0.09283333333333334,0.09883333333333333,0.1265,0.10316666666666667
11,14.0,4.15,2.770830200499482,45,378.0,400.0,2.0,189.0,0.05500000000000005,0.12983333333333333,0.20316666666666666,0.14266666666666666,0.11866666666666667,0.085,0.09733333333333333,0.127,0.09633333333333334
