generation,best_fitness,mean_fitness,std_fitness,best_index
0,6.0,1.92,1.3052202879207784,73
1,6.0,2.745,1.2884001707544128,34
2,7.0,3.405,1.4286269632062807,40
3,8.0,4.14,1.5844241856270687,23
4,10.0,4.935,1.5069090881669007,55
5,10.0,5.855,1.5013244153080307,78
6,10.0,6.555,1.416677450939345,7
7,11.0,7.415,1.470637616817957,44
8,12.0,8.315,1.3804980985137214,46
9,12.0,9.065,1.516830577223442,8
10,13.0,9.655,1.3805705342357557,51
11,14.0,10.35,1.2114041439585717,123
12,14.0,11.11,1.28370557372008,24
13,16.0,11.68,1.3105723940324698,5
14,16.0,12.37,1.274009419117457,80
15,16.0,13.035,1.3578567671150001,11
16,17.0,13.905,1.3251320688897392,9
17,18.0,14.66,1.3016912076218383,72
18,18.0,15.175,1.3131545986668895,19
19,20.0,16.025,1.26663925408934,11
20,20.0,16.62,1.2905812643921342,3
21,20.0,17.19,1.0834666584625483,12
22,22.0,17.75,1.0897247358851685,95
23,21.0,18.16,1.0744300814850636,0
24,21.0,18.63,1.092291169972549,36
25,23.0,19.17,1.1666619047521865,13
26,24.0,19.735,1.2061405390749456,74
27,24.0,20.31,1.1017713011328623,106
28,23.0,20.85,1.0428326807307104,28
29,24.0,21.535,1.0718092180980716,22
30,24.0,22.145,0.9664238200706768,6
31,25.0,22.635,0.9600911415068885,23
32,25.0,23.075,0.8996527107723292,52
33,25.0,23.53,0.8179853299418027,9
34,25.0,23.915,0.7333314393914936,3
35,26.0,24.255,0.6480547816350095,120
36,26.0,24.53,0.6993568473962345,35
37,26.0,24.805,0.8105399434944586,1
38,26.0,25.1,0.7211102550927979,7
39,26.0,25.35,0.6461423991660044,0
40,26.0,25.66,0.5238320341483518,0
41,26.0,25.895,0.3065534211193866,0
42,26.0,25.98,0.13999999999999999,0
43,26.0,25.955,0.2509482018265921,0
44,26.0,25.95,0.21794494717703367,0
45,26.0,25.95,0.23979157616563598,0
46,26.0,25.96,0.22,0
47,26.0,25.955,0.20730412441627882,0
48,26.0,25.93,0.3083828789021855,0
49,26.0,25.93,0.3083828789021855,0
50,26.0,25.965,0.20922475952907676,0
